# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4                5
#           Crank       Source_8_0       Source_8_0       Source_9_1       Source_9_1
#           (DEG)    Integrated_HR          HR_Rate    Integrated_HR          HR_Rate
#          (none)              (J)          (J/DEG)              (J)          (J/DEG)
    4.0256615e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0265471e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0273558e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0282432e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0290461e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0306523e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0314556e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0322590e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0330626e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0346699e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0354738e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0362778e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0370876e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0387015e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0395115e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0403156e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0411255e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0420633e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0430038e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0446149e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0454235e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0462263e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0470292e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0488395e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0497868e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0505892e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0513973e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0523213e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0532460e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0540482e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0557757e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0567016e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0575036e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0583057e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0591079e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0600346e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0616441e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0624518e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0632597e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0640676e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0656776e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0664857e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0672937e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0680959e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0697062e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0706331e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0715608e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0723675e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0731744e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0747826e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0755897e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0763969e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0771982e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0788012e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0797163e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0805225e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0813230e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0821293e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0838195e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0847043e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0857946e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0866005e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0874007e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0884010e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0892068e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0900127e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0916190e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0924252e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0932315e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0940379e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0957248e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0965303e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0973360e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0981418e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0997539e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1005601e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1013664e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1021729e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1037861e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1045870e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1054745e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1062799e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1072866e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1080920e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1097033e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1105092e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1114543e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1122539e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1130595e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1146652e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1154654e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1162657e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1170661e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1188080e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1196076e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1204877e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1212931e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1222337e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1233214e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1241211e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1250020e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1260160e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1276155e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1284982e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1292979e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1301035e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1317094e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1325154e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1333216e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1342064e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1350921e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1361818e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1379812e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1387866e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1397299e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1408195e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1416250e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1425675e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1436571e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1444568e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1452567e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1460625e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1470046e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1489730e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1497785e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1505784e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1515783e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1523838e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1533907e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1541963e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1550796e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1566909e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1574910e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1582970e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1591032e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1607160e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1615226e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1623293e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1631303e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1647441e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1655453e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1663523e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1673611e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1681668e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1697787e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1705849e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1715927e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1724785e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1732844e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1740904e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1750979e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1767849e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1775908e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1783911e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1791973e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1808044e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1818125e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1826127e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1834189e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1842194e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1850201e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1867089e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1875150e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1883212e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1891276e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1901356e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1912254e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1920315e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1936384e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1944450e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1952517e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1961329e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1970151e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1986986e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.1995835e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2006732e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2014794e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2022857e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2032935e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2041807e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2057931e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2065995e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2074061e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2082965e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2091026e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2107152e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2115218e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2123226e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2131293e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2147372e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2157385e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2165388e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2173449e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2181453e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2197524e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2206944e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2214946e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2224366e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2232367e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2240427e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2257307e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2265367e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2273429e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2281434e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2290276e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2307185e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2315187e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2323190e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2331252e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2347322e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2357330e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2368225e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2376225e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2385100e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2393158e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2401217e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2417282e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2427287e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2435344e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2443403e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2451464e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2461539e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2477598e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.2487671e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
